"x","y","Elev_m"
480,191,1584
481,191,1657
482,191,1552
483,191,1453
484,191,1381
485,191,1352
486,191,1227
487,191,1221
488,191,1086
489,191,910
490,191,860
491,191,838
492,191,882
493,191,857
494,191,761
495,191,771
496,191,826
497,191,859
498,191,1028
1,192,257
2,192,270
3,192,273
4,192,272
5,192,246
6,192,274
7,192,321
8,192,328
9,192,295
10,192,290
11,192,295
12,192,294
13,192,244
14,192,250
15,192,248
16,192,251
17,192,262
18,192,278
19,192,283
20,192,280
21,192,286
22,192,265
23,192,305
24,192,305
25,192,287
26,192,291
27,192,335
28,192,403
29,192,415
30,192,435
31,192,433
32,192,421
33,192,400
34,192,375
35,192,378
36,192,365
37,192,330
38,192,341
39,192,341
40,192,397
41,192,411
42,192,408
43,192,416
44,192,405
45,192,420
46,192,391
47,192,353
48,192,358
49,192,321
50,192,333
51,192,358
52,192,381
53,192,369
54,192,351
55,192,364
56,192,402
57,192,366
58,192,328
59,192,394
60,192,375
61,192,345
62,192,354
63,192,339
64,192,333
65,192,305
66,192,333
67,192,355
68,192,375
69,192,437
70,192,428
71,192,395
72,192,378
73,192,343
74,192,394
75,192,408
76,192,393
77,192,385
78,192,390
79,192,400
80,192,352
81,192,330
82,192,326
83,192,355
84,192,350
85,192,350
86,192,386
87,192,387
88,192,391
89,192,403
90,192,440
91,192,497
92,192,545
93,192,561
94,192,562
95,192,574
96,192,584
97,192,560
98,192,531
99,192,568
100,192,555
101,192,545
102,192,536
103,192,517
104,192,518
105,192,510
106,192,488
107,192,416
108,192,424
109,192,500
110,192,515
111,192,496
112,192,491
113,192,469
114,192,429
115,192,462
116,192,480
117,192,472
118,192,462
119,192,446
120,192,440
121,192,452
122,192,458
123,192,449
124,192,463
125,192,463
126,192,451
127,192,472
128,192,578
129,192,595
130,192,569
131,192,600
132,192,581
133,192,585
134,192,591
135,192,605
136,192,627
137,192,575
138,192,572
139,192,593
140,192,624
141,192,604
142,192,592
143,192,547
144,192,526
145,192,511
146,192,476
147,192,458
148,192,449
149,192,450
150,192,450
151,192,452
152,192,462
153,192,474
154,192,458
155,192,465
156,192,514
157,192,552
158,192,597
159,192,600
160,192,711
161,192,725
162,192,735
163,192,742
164,192,759
165,192,714
166,192,675
167,192,622
168,192,586
169,192,515
170,192,457
171,192,395
172,192,362
173,192,351
174,192,334
175,192,378
176,192,495
177,192,553
178,192,661
179,192,643
180,192,694
181,192,725
182,192,702
183,192,618
184,192,497
185,192,441
186,192,414
187,192,483
188,192,489
189,192,424
190,192,351
191,192,436
192,192,472
193,192,431
194,192,433
195,192,490
196,192,412
197,192,443
198,192,384
199,192,376
200,192,388
201,192,386
202,192,404
203,192,405
204,192,414
205,192,418
206,192,469
207,192,523
208,192,493
209,192,531
210,192,491
211,192,494
212,192,506
213,192,631
214,192,628
215,192,618
216,192,570
217,192,518
218,192,524
219,192,560
220,192,530
221,192,455
222,192,483
223,192,520
224,192,563
225,192,591
226,192,569
227,192,492
228,192,504
229,192,554
230,192,564
231,192,531
232,192,511
233,192,598
234,192,577
235,192,668
236,192,700
237,192,584
238,192,531
239,192,475
240,192,373
241,192,340
242,192,352
243,192,445
244,192,463
245,192,446
246,192,399
247,192,381
248,192,416
249,192,355
250,192,375
251,192,375
252,192,408
253,192,479
254,192,502
255,192,480
256,192,434
257,192,455
258,192,421
259,192,367
260,192,390
261,192,397
262,192,413
263,192,434
264,192,489
265,192,497
266,192,476
267,192,455
268,192,442
269,192,459
270,192,466
271,192,472
272,192,494
273,192,501
274,192,499
275,192,486
276,192,516
277,192,495
278,192,462
279,192,461
280,192,465
281,192,446
282,192,444
283,192,444
284,192,421
285,192,420
286,192,419
287,192,420
288,192,423
289,192,426
290,192,432
291,192,443
292,192,466
293,192,481
294,192,515
295,192,549
296,192,538
297,192,536
298,192,575
299,192,568
300,192,572
301,192,585
302,192,590
303,192,584
304,192,573
305,192,571
306,192,513
307,192,513
308,192,566
309,192,470
310,192,484
311,192,504
312,192,503
313,192,488
314,192,549
315,192,523
316,192,529
317,192,575
318,192,620
319,192,645
320,192,673
321,192,710
322,192,729
323,192,709
324,192,779
325,192,800
326,192,774
327,192,706
328,192,682
329,192,628
330,192,669
331,192,696
332,192,671
333,192,630
334,192,567
335,192,564
336,192,562
337,192,567
338,192,566
339,192,551
340,192,534
341,192,536
342,192,560
343,192,581
344,192,558
345,192,562
346,192,572
347,192,577
348,192,575
349,192,552
350,192,515
351,192,511
352,192,507
353,192,505
354,192,506
355,192,508
356,192,510
357,192,522
358,192,556
359,192,561
360,192,565
361,192,565
362,192,537
363,192,488
364,192,481
365,192,488
366,192,506
367,192,531
368,192,550
369,192,579
370,192,591
371,192,590
372,192,592
373,192,602
374,192,623
375,192,649
376,192,715
377,192,772
378,192,772
379,192,757
380,192,773
381,192,752
382,192,685
383,192,631
384,192,608
385,192,570
386,192,589
387,192,609
388,192,609
389,192,612
390,192,576
391,192,609
392,192,591
393,192,575
394,192,544
395,192,519
396,192,547
397,192,558
398,192,554
399,192,588
400,192,587
401,192,621
402,192,674
403,192,716
404,192,769
405,192,728
406,192,633
407,192,567
408,192,512
409,192,496
410,192,480
411,192,485
412,192,472
413,192,413
414,192,410
415,192,408
416,192,407
417,192,408
418,192,406
419,192,405
420,192,403
421,192,401
422,192,400
423,192,401
424,192,401
425,192,402
426,192,403
427,192,406
428,192,406
429,192,406
430,192,407
431,192,411
432,192,453
433,192,555
434,192,625
435,192,715
436,192,760
437,192,830
438,192,892
439,192,872
440,192,774
441,192,711
442,192,699
443,192,683
444,192,703
445,192,618
446,192,539
447,192,553
448,192,612
449,192,672
450,192,687
451,192,724
452,192,822
453,192,909
454,192,886
455,192,864
456,192,789
457,192,777
458,192,789
459,192,809
460,192,815
461,192,837
462,192,912
463,192,997
464,192,1138
465,192,1297
466,192,1391
467,192,1356
468,192,1360
469,192,1300
470,192,1207
471,192,1100
472,192,1044
473,192,1038
474,192,1041
475,192,1055
476,192,1064
477,192,1172
478,192,1249
479,192,1397
480,192,1526
481,192,1459
482,192,1425
483,192,1541
484,192,1480
485,192,1427
486,192,1497
487,192,1369
488,192,1154
489,192,922
490,192,874
491,192,845
492,192,795
493,192,782
494,192,763
495,192,765
496,192,798
497,192,858
498,192,977
1,193,264
2,193,288
3,193,304
4,193,284
5,193,251
6,193,254
7,193,335
8,193,335
9,193,314
10,193,305
11,193,302
12,193,295
13,193,282
14,193,278
15,193,284
16,193,270
17,193,250
18,193,260
19,193,271
20,193,273
21,193,275
22,193,262
23,193,276
24,193,323
25,193,273
26,193,300
27,193,294
28,193,311
29,193,321
30,193,334
31,193,353
32,193,429
33,193,383
34,193,422
35,193,428
36,193,392
37,193,372
38,193,371
39,193,347
40,193,382
41,193,418
42,193,455
43,193,471
44,193,460
45,193,469
46,193,425
47,193,386
48,193,352
49,193,330
50,193,382
51,193,383
52,193,395
53,193,396
54,193,413
55,193,385
56,193,393
57,193,332
58,193,342
59,193,403
60,193,398
61,193,398
62,193,370
63,193,372
64,193,314
65,193,313
66,193,308
67,193,305
68,193,364
69,193,332
70,193,336
71,193,339
72,193,336
73,193,326
74,193,341
75,193,349
76,193,366
77,193,380
78,193,381
79,193,383
80,193,387
81,193,328
82,193,325
83,193,332
84,193,340
85,193,370
86,193,400
87,193,403
88,193,399
89,193,410
90,193,440
91,193,467
92,193,530
93,193,557
94,193,520
95,193,524
96,193,545
97,193,525
98,193,487
99,193,509
100,193,510
101,193,500
102,193,529
103,193,508
104,193,469
105,193,484
106,193,428
107,193,407
108,193,439
109,193,468
110,193,484
111,193,461
112,193,458
113,193,459
114,193,429
115,193,432
116,193,470
117,193,464
118,193,469
119,193,452
120,193,437
121,193,443
122,193,444
123,193,450
124,193,478
125,193,476
126,193,444
127,193,454
128,193,482
129,193,526
130,193,605
131,193,616
132,193,592
133,193,547
134,193,553
135,193,543
136,193,547
137,193,528
138,193,507
139,193,500
140,193,524
141,193,513
142,193,497
143,193,485
144,193,474
145,193,464
146,193,442
147,193,435
148,193,425
149,193,420
150,193,429
151,193,438
152,193,425
153,193,405
154,193,400
155,193,401
156,193,489
157,193,505
158,193,508
159,193,528
160,193,524
161,193,536
162,193,527
163,193,514
164,193,502
165,193,500
166,193,497
167,193,481
168,193,453
169,193,403
170,193,377
171,193,347
172,193,317
173,193,314
174,193,299
175,193,345
176,193,403
177,193,503
178,193,564
179,193,658
180,193,680
181,193,699
182,193,721
183,193,697
184,193,526
185,193,473
186,193,424
187,193,400
188,193,436
189,193,452
190,193,343
191,193,388
192,193,360
193,193,341
194,193,353
195,193,352
196,193,358
197,193,363
198,193,369
199,193,408
200,193,473
201,193,532
202,193,502
203,193,463
204,193,434
205,193,441
206,193,431
207,193,438
208,193,469
209,193,467
210,193,493
211,193,623
212,193,583
213,193,595
214,193,598
215,193,654
216,193,630
217,193,507
218,193,451
219,193,573
220,193,530
221,193,472
222,193,533
223,193,515
224,193,536
225,193,540
226,193,493
227,193,454
228,193,435
229,193,470
230,193,497
231,193,495
232,193,486
233,193,537
234,193,513
235,193,564
236,193,558
237,193,575
238,193,558
239,193,467
240,193,398
241,193,359
242,193,341
243,193,339
244,193,337
245,193,376
246,193,401
247,193,367
248,193,398
249,193,360
250,193,383
251,193,450
252,193,465
253,193,521
254,193,560
255,193,558
256,193,512
257,193,472
258,193,406
259,193,369
260,193,395
261,193,420
262,193,450
263,193,461
264,193,478
265,193,500
266,193,513
267,193,524
268,193,488
269,193,503
270,193,538
271,193,562
272,193,608
273,193,624
274,193,620
275,193,556
276,193,490
277,193,480
278,193,433
279,193,443
280,193,427
281,193,429
282,193,458
283,193,430
284,193,419
285,193,418
286,193,416
287,193,418
288,193,423
289,193,428
290,193,471
291,193,502
292,193,511
293,193,515
294,193,563
295,193,569
296,193,517
297,193,611
298,193,598
299,193,605
300,193,597
301,193,599
302,193,605
303,193,603
304,193,576
305,193,532
306,193,457
307,193,457
308,193,491
309,193,541
310,193,540
311,193,518
312,193,509
313,193,503
314,193,505
315,193,529
316,193,558
317,193,559
318,193,603
319,193,641
320,193,703
321,193,675
322,193,690
323,193,695
324,193,687
325,193,697
326,193,671
327,193,638
328,193,601
329,193,600
330,193,675
331,193,615
332,193,561
333,193,562
334,193,610
335,193,640
336,193,620
337,193,597
338,193,602
339,193,588
340,193,532
341,193,521
342,193,518
343,193,520
344,193,529
345,193,556
346,193,585
347,193,608
348,193,603
349,193,627
350,193,653
351,193,619
352,193,551
353,193,532
354,193,527
355,193,527
356,193,535
357,193,526
358,193,531
359,193,548
360,193,559
361,193,565
362,193,577
363,193,579
364,193,557
365,193,488
366,193,481
367,193,492
368,193,518
369,193,532
370,193,554
371,193,577
372,193,581
373,193,586
374,193,602
375,193,615
376,193,625
377,193,642
378,193,667
379,193,692
380,193,655
381,193,632
382,193,617
383,193,603
384,193,579
385,193,550
386,193,591
387,193,594
388,193,596
389,193,592
390,193,563
391,193,554
392,193,548
393,193,524
394,193,514
395,193,500
396,193,481
397,193,480
398,193,475
399,193,458
400,193,453
401,193,470
402,193,485
403,193,514
404,193,557
405,193,579
406,193,573
407,193,554
408,193,482
409,193,453
410,193,437
411,193,411
412,193,406
413,193,406
414,193,407
415,193,407
416,193,407
417,193,405
418,193,403
419,193,403
420,193,401
421,193,400
422,193,400
423,193,401
424,193,402
425,193,403
426,193,404
427,193,404
428,193,406
429,193,407
430,193,408
431,193,410
432,193,444
433,193,529
434,193,591
435,193,718
436,193,792
437,193,812
438,193,896
439,193,928
440,193,860
441,193,767
442,193,669
443,193,568
444,193,545
445,193,535
446,193,624
447,193,656
448,193,682
449,193,699
450,193,729
451,193,814
452,193,899
453,193,885
454,193,775
455,193,784
456,193,851
457,193,943
458,193,1077
459,193,1040
460,193,1058
461,193,1009
462,193,1003
463,193,993
464,193,994
465,193,1023
466,193,1122
467,193,1188
468,193,1187
469,193,1273
470,193,1362
471,193,1399
472,193,1435
473,193,1346
474,193,1299
475,193,1272
476,193,1252
477,193,1339
478,193,1523
479,193,1521
480,193,1393
481,193,1261
482,193,1195
483,193,1396
484,193,1380
485,193,1376
486,193,1545
487,193,1426
488,193,1201
489,193,920
490,193,860
491,193,821
492,193,798
493,193,785
494,193,762
495,193,762
496,193,820
497,193,859
498,193,993
1,194,277
2,194,326
3,194,330
4,194,297
5,194,273
6,194,255
7,194,260
8,194,317
9,194,313
10,194,288
11,194,314
12,194,296
13,194,299
14,194,299
15,194,281
16,194,261
17,194,274
18,194,248
19,194,253
20,194,252
21,194,250
22,194,259
23,194,255
24,194,263
25,194,260
26,194,267
27,194,271
28,194,275
29,194,286
30,194,301
31,194,309
32,194,401
33,194,357
34,194,419
35,194,429
36,194,401
37,194,415
38,194,391
39,194,356
40,194,403
41,194,437
42,194,463
43,194,501
44,194,500
45,194,470
46,194,421
47,194,395
48,194,340
49,194,357
50,194,389
51,194,426
52,194,441
53,194,430
54,194,397
55,194,339
56,194,345
57,194,384
58,194,376
59,194,407
60,194,434
61,194,422
62,194,413
63,194,400
64,194,333
65,194,332
66,194,331
67,194,332
68,194,306
69,194,306
70,194,307
71,194,309
72,194,310
73,194,310
74,194,311
75,194,315
76,194,346
77,194,370
78,194,360
79,194,360
80,194,350
81,194,347
82,194,322
83,194,325
84,194,346
85,194,358
86,194,370
87,194,379
88,194,383
89,194,391
90,194,410
91,194,441
92,194,479
93,194,495
94,194,455
95,194,470
96,194,501
97,194,494
98,194,461
99,194,460
100,194,461
101,194,450
102,194,477
103,194,487
104,194,488
105,194,388
106,194,416
107,194,455
108,194,457
109,194,444
110,194,442
111,194,441
112,194,448
113,194,438
114,194,423
115,194,432
116,194,446
117,194,461
118,194,454
119,194,444
120,194,443
121,194,451
122,194,461
123,194,470
124,194,471
125,194,459
126,194,433
127,194,461
128,194,481
129,194,482
130,194,493
131,194,587
132,194,543
133,194,519
134,194,535
135,194,569
136,194,566
137,194,553
138,194,537
139,194,539
140,194,535
141,194,502
142,194,505
143,194,498
144,194,486
145,194,469
146,194,446
147,194,427
148,194,414
149,194,412
150,194,410
151,194,422
152,194,421
153,194,388
154,194,386
155,194,376
156,194,380
157,194,468
158,194,545
159,194,538
160,194,519
161,194,492
162,194,472
163,194,475
164,194,481
165,194,459
166,194,395
167,194,346
168,194,349
169,194,341
170,194,348
171,194,323
172,194,312
173,194,310
174,194,297
175,194,312
176,194,355
177,194,431
178,194,511
179,194,640
180,194,710
181,194,710
182,194,638
183,194,577
184,194,533
185,194,477
186,194,473
187,194,458
188,194,420
189,194,358
190,194,334
191,194,322
192,194,351
193,194,399
194,194,442
195,194,456
196,194,513
197,194,471
198,194,466
199,194,525
200,194,590
201,194,687
202,194,615
203,194,510
204,194,474
205,194,558
206,194,508
207,194,485
208,194,491
209,194,603
210,194,508
211,194,557
212,194,689
213,194,677
214,194,670
215,194,675
216,194,616
217,194,509
218,194,433
219,194,426
220,194,435
221,194,454
222,194,517
223,194,475
224,194,536
225,194,519
226,194,484
227,194,469
228,194,419
229,194,455
230,194,483
231,194,451
232,194,470
233,194,488
234,194,503
235,194,525
236,194,558
237,194,572
238,194,570
239,194,528
240,194,503
241,194,484
242,194,413
243,194,378
244,194,337
245,194,339
246,194,349
247,194,343
248,194,343
249,194,333
250,194,373
251,194,402
252,194,495
253,194,531
254,194,525
255,194,515
256,194,451
257,194,437
258,194,375
259,194,358
260,194,429
261,194,535
262,194,612
263,194,660
264,194,649
265,194,679
266,194,674
267,194,641
268,194,627
269,194,654
270,194,644
271,194,674
272,194,715
273,194,661
274,194,593
275,194,548
276,194,466
277,194,433
278,194,419
279,194,424
280,194,420
281,194,423
282,194,429
283,194,432
284,194,423
285,194,427
286,194,424
287,194,423
288,194,431
289,194,465
290,194,507
291,194,539
292,194,530
293,194,551
294,194,576
295,194,561
296,194,497
297,194,571
298,194,546
299,194,564
300,194,597
301,194,620
302,194,581
303,194,631
304,194,608
305,194,488
306,194,449
307,194,463
308,194,508
309,194,552
310,194,562
311,194,543
312,194,507
313,194,496
314,194,483
315,194,511
316,194,549
317,194,605
318,194,618
319,194,602
320,194,609
321,194,605
322,194,669
323,194,651
324,194,618
325,194,635
326,194,612
327,194,572
328,194,570
329,194,563
330,194,546
331,194,544
332,194,560
333,194,575
334,194,613
335,194,631
336,194,610
337,194,569
338,194,542
339,194,526
340,194,516
341,194,511
342,194,506
343,194,513
344,194,524
345,194,546
346,194,591
347,194,700
348,194,682
349,194,624
350,194,612
351,194,632
352,194,645
353,194,604
354,194,564
355,194,552
356,194,603
357,194,556
358,194,539
359,194,537
360,194,538
361,194,547
362,194,552
363,194,570
364,194,583
365,194,574
366,194,519
367,194,496
368,194,514
369,194,520
370,194,577
371,194,555
372,194,561
373,194,579
374,194,592
375,194,585
376,194,582
377,194,593
378,194,601
379,194,599
380,194,589
381,194,577
382,194,566
383,194,526
384,194,564
385,194,590
386,194,596
387,194,591
388,194,578
389,194,564
390,194,555
391,194,516
392,194,513
393,194,502
394,194,496
395,194,464
396,194,452
397,194,431
398,194,427
399,194,418
400,194,410
401,194,401
402,194,399
403,194,410
404,194,415
405,194,422
406,194,442
407,194,430
408,194,426
409,194,415
410,194,414
411,194,410
412,194,408
413,194,407
414,194,407
415,194,405
416,194,404
417,194,403
418,194,403
419,194,402
420,194,400
421,194,401
422,194,399
423,194,399
424,194,400
425,194,400
426,194,402
427,194,404
428,194,407
429,194,408
430,194,410
431,194,411
432,194,418
433,194,434
434,194,479
435,194,505
436,194,531
437,194,588
438,194,696
439,194,767
440,194,747
441,194,702
442,194,614
443,194,496
444,194,550
445,194,530
446,194,555
447,194,598
448,194,635
449,194,662
450,194,692
451,194,717
452,194,740
453,194,780
454,194,728
455,194,756
456,194,969
457,194,1046
458,194,1104
459,194,1231
460,194,1340
461,194,1292
462,194,1307
463,194,1275
464,194,1239
465,194,1151
466,194,1099
467,194,1055
468,194,1083
469,194,1123
470,194,1146
471,194,1193
472,194,1253
